OBJECTID;TARGET_FID;CUT;REGION;PROVINCIA;COMUNA;COD_URBANO_CENSO;URBANO_CENSO;TIPO_EP;NOMBRE_EP;OBSERVACIONES;SUP_TOTAL_M2;USO;ID_TEXT;FUENTE;NOMBRE_MINVU;EXTENSION;Aplicabili;Cierres;Valor_pers;Valor_veh;Bancas_escanos;Maquinas_ejerc;Infraest_deportiva;Cancha_Skatepark;Basureros;Banos;Banos_accesibles;Luminarias;Limpieza;VentaConsum_drogas;Estratos_vegetacion;Estado_vegetacion;Fecha_encuesta;MG;VG;AU;SG;DE;CALIDAD;RANGO_CALIDAD;;N°;CAMPO;TIPO;DESCRIPCIÓN;DOMINIO;DESCRIPCIÓN DE LOS DOMINIOS
1184;26048;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA;DE ARMAS DE PUENTE ALTO; ;4.291,7;PÚBLICO;1320111850;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;03-05-2019;100,00;100,00;70,00;100,00;61,67;84,83;RANGO SUPERIOR;;;;;;;
1185;26050;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;15.451,0;PÚBLICO;1320111852;MINVU;B3210;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_mayoria_mal_estado;Hay_general_estado_regular;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;12-04-2019;94,30;100,00;47,50;100,00;63,33;78,12;RANGO SUPERIOR;;;;;;;
1186;26051;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PARQUE; ; ;51.239,6;PÚBLICO;1320111853;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Regular;10-04-2019;82,00;75,00;60,00;50,00;66,67;68,65;RANGO SUPERIOR;;;;;;;
18120;26056;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;7.198,0;PÚBLICO;1320111858;MINVU;ISAAC AL RINCÓN;COMUNAL;Area_Verde_NO_Habilitada;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;16-04-2019;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
1187;26059;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.336,1;PÚBLICO;1320111861;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;100,00;47,50;100,00;43,33;75,54;RANGO SUPERIOR;;;;;;;
1188;26060;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;3.228,4;PÚBLICO;1320111862;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;98,00;50,00;47,50;100,00;41,67;62,21;RANGO INTERMEDIO;;;;;;;
1189;26062;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.138,2;PÚBLICO;1320111864;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;16-04-2019;100,00;50,00;77,50;50,00;21,67;63,71;RANGO INTERMEDIO;;;;;;;
1190;26063;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;670,3;PÚBLICO;1320111865;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;50,00;47,50;100,00;41,67;62,71;RANGO INTERMEDIO;;;;;;;
1191;26064;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.135,7;PÚBLICO;1320111866;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Bueno;16-04-2019;100,00;75,00;47,50;100,00;20,00;64,63;RANGO INTERMEDIO;;;;;;;
1192;26066;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;573,1;PÚBLICO;1320111868;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;16-04-2019;100,00;50,00;60,00;100,00;41,67;65,83;RANGO INTERMEDIO;;;;;;;
1193;26067;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.937,3;PÚBLICO;1320111869;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;75,00;77,50;100,00;81,67;84,46;RANGO SUPERIOR;;;;;;;
1194;26068;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;491,4;PÚBLICO;1320111870;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_estado_regular;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;98,00;50,00;47,50;100,00;41,67;62,21;RANGO INTERMEDIO;;;;;;;
1195;26069;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;460,2;PÚBLICO;1320111871;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;50,00;47,50;100,00;20,00;58,38;RANGO INFERIOR;;;;;;;
1196;26076;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;479,5;PÚBLICO;1320111878;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;50,00;47,50;100,00;20,00;58,38;RANGO INFERIOR;;;;;;;
1197;26077;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;635,4;PÚBLICO;1320111879;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Regular;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Regular;04-04-2019;62,00;75,00;47,50;100,00;41,67;59,46;RANGO INTERMEDIO;;;;;;;
1198;26078;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;820,1;PÚBLICO;1320111880;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;75,00;60,00;50,00;40,00;69,25;RANGO INTERMEDIO;;;;;;;
1199;26079;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.001,3;PÚBLICO;1320111881;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Regular;Si;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Regular;04-04-2019;62,00;50,00;77,50;50,00;61,67;62,21;RANGO INTERMEDIO;;;;;;;
18121;26080;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;403,2;PÚBLICO;1320111882;MINVU; ;COMUNAL;No_visitado;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN; ;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
1200;26081;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;674,6;PÚBLICO;1320111882;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;100,00;75,00;77,50;100,00;61,67;80,46;RANGO SUPERIOR;;;;;;;
1942;27428;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA;APÓSTOL LUCAS; ;346,5;PÚBLICO;1320111884;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;50,00;60,00;100,00;60,00;69,50;RANGO INTERMEDIO;;;;;;;
1943;27429;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA;APÓSTOL LUCAS; ;357,2;PÚBLICO;1320111884;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;50,00;60,00;100,00;40,00;65,50;RANGO INTERMEDIO;;;;;;;
1201;26082;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.542,7;PÚBLICO;1320111885;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Regular;Si;Estrato_alto_arbol_más_5m;Regular;16-04-2019;62,00;25,00;77,50;50,00;41,67;51,96;RANGO INFERIOR;;;;;;;
1202;26083;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;708,3;PÚBLICO;1320111886;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Bueno;16-04-2019;100,00;75,00;47,50;100,00;21,67;64,96;RANGO INTERMEDIO;;;;;;;
1203;26084;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA;SAN GUILLERMO; ;507,6;PÚBLICO;1320111887;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;16-04-2019;100,00;100,00;60,00;100,00;20,00;74,00;RANGO SUPERIOR;;;;;;;
1204;26085;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;491,2;PÚBLICO;1320111888;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Regular;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;80,00;75,00;47,50;100,00;40,00;63,63;RANGO INTERMEDIO;;;;;;;
18122;26086;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;360,5;PÚBLICO;1320111889;MINVU; ;COMUNAL;No_visitado;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN; ;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
18123;26087;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;361,3;PÚBLICO;1320111889;MINVU; ;COMUNAL;No_visitado;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN; ;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
1205;26089;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;489,4;PÚBLICO;1320111892;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;04-04-2019;94,00;50,00;47,50;100,00;20,00;56,88;RANGO INFERIOR;;;;;;;
18124;26090;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;544,0;PÚBLICO;1320111893;MINVU; ;COMUNAL;Area_Verde_NO_Habilitada;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;04-04-2019;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
18125;26091;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;516,3;PÚBLICO;1320111894;MINVU; ;COMUNAL;Area_Verde_NO_Habilitada;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;04-04-2019;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
1206;26093;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;530,0;PÚBLICO;1320111896;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Bueno;15-04-2019;100,00;75,00;47,50;100,00;40,00;68,63;RANGO INTERMEDIO;;;;;;;
18126;26098;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.180,0;PÚBLICO;1320111901;MINVU; ;COMUNAL;Area_Verde_NO_Habilitada;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;15-04-2019;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
1207;26104;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA;ELVIRA MATTE; ;19.353,1;PÚBLICO;1320111907;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;99,00;100,00;90,00;50,00;83,33;91,42;RANGO SUPERIOR;;;;;;;
1208;26105;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;2.131,3;PÚBLICO;1320111908;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;75,00;60,00;100,00;41,67;72,08;RANGO INTERMEDIO;;;;;;;
1209;26106;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA;SANTA RAQUEL; ;6.093,7;PÚBLICO;1320111909;MINVU;CERRO PINA;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_estado_regular;Hay_general_buen_estado;Hay_general_estado_regular;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;96,40;50,00;77,50;50,00;63,33;71,14;RANGO INTERMEDIO;;;;;;;
1210;26107;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.711,7;PÚBLICO;1320111910;MINVU;CERRO PINA;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;97,00;50,00;77,50;100,00;40,00;69,13;RANGO INTERMEDIO;;;;;;;
1211;26108;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.563,9;PÚBLICO;1320111911;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;100,00;77,50;100,00;60,00;86,38;RANGO SUPERIOR;;;;;;;
1212;26109;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;985,3;PÚBLICO;1320111912;MINVU; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;50,00;47,50;50,00;41,67;60,21;RANGO INTERMEDIO;;;;;;;
1213;26110;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.482,6;PÚBLICO;1320111913;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_bajo_20cm_aprox,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;75,00;47,50;50,00;21,67;62,46;RANGO INTERMEDIO;;;;;;;
1214;26111;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;687,7;PÚBLICO;1320111914;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;100,00;50,00;47,50;100,00;41,67;62,71;RANGO INTERMEDIO;;;;;;;
7738;43426;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.122,3;PÚBLICO;1320111915;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;Hay_general_buen_estado;Hay_general_estado_regular;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;05-04-2019;98,80;50,00;47,50;100,00;45,00;63,08;RANGO INTERMEDIO;;;;;;;
7736;43422;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;2.617,4;PÚBLICO;1320111920;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Regular;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;17-04-2019;80,00;50,00;60,00;100,00;63,33;65,17;RANGO INTERMEDIO;;;;;;;
1215;26117;13201;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;132011;PUENTE ALTO;PLAZA; ; ;1.433,2;PÚBLICO;1320111922;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_mayoria_mal_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_bajo_20cm_aprox,Estrato_alto_arbol_más_5m;Bueno;17-04-2019;96,50;50,00;60,00;100,00;41,67;64,96;RANGO INTERMEDIO;;;;;;;
